0.05	 0	 -0.7854	 0	 -2.1817	 0	 1.3962	 0	 0	 -0.7854	 0	 -2.1817	 0	 1.3962	 0	 0	 -0.7854	 0	 -2.1817	 0	 1.3962	 0	 0	 -0.7854	 0	 -2.1817	 0	 1.3962	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
0.05	 -0.0140317	 -0.763581	 -0.00260292	 -2.17278	 0.00736432	 1.41658	 -0.0247303	 -0.00590393	 -0.765052	 0.00985008	 -2.18065	 0.0217173	 1.39909	 -0.0189994	 -0.013346	 -0.763238	 -0.0188411	 -2.17732	 0.0208261	 1.42046	 0.0142774	 -0.00260923	 -0.762734	 0.014653	 -2.18485	 0.0220873	 1.41848	 -0.0074423	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441746	 0.44562	 -0.148846	 -5.61266	 8.72769	 -1.04117	 3.56705	 2.94573	 8.15337	 -9.89211	 -2.36157	 8.13938	 3.94003	 0.421859	 8.68693	 1.15561	 -7.59977	 -5.3384	 8.8646	 -7.53642	 1.75259	 8.33046	 9.70588	 5.71098	 -1.04369	 9.06628	 5.86119	 -1.2603	 8.83491	 8.9124	 -2.97692
0.05	 -0.0280633	 -0.741762	 -0.00520585	 -2.16386	 0.0147286	 1.43697	 -0.0494605	 -0.0118079	 -0.744703	 0.0197002	 -2.17959	 0.0434346	 1.40198	 -0.0379989	 -0.026692	 -0.741077	 -0.0376821	 -2.17294	 0.0416523	 1.44473	 0.0285549	 -0.00521845	 -0.740069	 0.0293059	 -2.188	 0.0441746	 1.44076	 -0.0148846	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441746	 0.44562	 -0.148846	 0	 0	 0	 0	 0	 -8.88178e-14	 0	 0	 0	 0	 1.77636e-13	 0	 8.88178e-14	 0	 0	 0	 0	 -1.77636e-13	 0	 0	 0	 0	 -8.88178e-14	 0	 -1.77636e-13	 0	 -8.88178e-14	 0
0.05	 -0.042095	 -0.719942	 -0.00780877	 -2.15495	 0.0220929	 1.45735	 -0.0741908	 -0.0177118	 -0.724355	 0.0295503	 -2.17854	 0.065152	 1.40487	 -0.0569983	 -0.040038	 -0.718915	 -0.0565232	 -2.16856	 0.0624784	 1.46899	 0.0428323	 -0.00782767	 -0.717403	 0.0439589	 -2.19115	 0.0662618	 1.46304	 -0.0223269	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441745	 0.44562	 -0.148846	 1.11022e-15	 0	 1.38778e-16	 3.55271e-13	 -5.55112e-16	 8.88178e-14	 -3.33067e-15	 2.77556e-16	 4.44089e-14	 -1.11022e-15	 0	 3.33067e-15	 -8.88178e-14	 1.11022e-15	 -1.11022e-15	 0	 -3.33067e-15	 1.77636e-13	 2.22045e-15	 8.88178e-14	 2.22045e-15	 5.55112e-16	 4.44089e-14	 0	 0	 -5.55112e-15	 2.66454e-13	 5.55112e-16
0.05	 -0.0561266	 -0.698123	 -0.0104117	 -2.14603	 0.0294573	 1.47773	 -0.0989211	 -0.0236157	 -0.704006	 0.0394003	 -2.17748	 0.0868693	 1.40776	 -0.0759977	 -0.053384	 -0.696754	 -0.0753642	 -2.16417	 0.0833046	 1.49326	 0.0571098	 -0.0104369	 -0.694737	 0.0586119	 -2.1943	 0.0883491	 1.48532	 -0.0297692	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441746	 0.44562	 -0.148846	 -2.22045e-15	 0	 -4.16334e-16	 -5.32907e-13	 1.11022e-15	 -8.88178e-14	 5.55112e-15	 -8.32667e-16	 0	 2.77556e-15	 -1.77636e-13	 -5.55112e-15	 -8.88178e-14	 -3.33067e-15	 2.22045e-15	 0	 5.55112e-15	 0	 -3.33067e-15	 -8.88178e-14	 -4.44089e-15	 -1.11022e-15	 -4.44089e-14	 0	 0	 1.11022e-14	 -2.66454e-13	 -1.11022e-15
0.05	 -0.0701583	 -0.676304	 -0.0130146	 -2.13711	 0.0368216	 1.49812	 -0.123651	 -0.0295196	 -0.683658	 0.0492504	 -2.17643	 0.108587	 1.41065	 -0.0949972	 -0.06673	 -0.674592	 -0.0942053	 -2.15979	 0.104131	 1.51752	 0.0713872	 -0.0130461	 -0.672071	 0.0732649	 -2.19745	 0.110436	 1.50761	 -0.0372115	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441745	 0.44562	 -0.148846	 3.33067e-15	 0	 6.93889e-16	 3.55271e-13	 -1.66533e-15	 8.88178e-14	 -5.55112e-15	 0	 -4.44089e-14	 -2.77556e-15	 1.77636e-13	 5.55112e-15	 8.88178e-14	 0	 0	 0	 -5.55112e-15	 -1.77636e-13	 3.33067e-15	 8.88178e-14	 5.55112e-15	 6.93889e-16	 8.88178e-14	 0	 0	 -1.11022e-14	 8.88178e-14	 1.11022e-15
0.05	 -0.0841899	 -0.654485	 -0.0156175	 -2.12819	 0.0441859	 1.5185	 -0.148382	 -0.0354236	 -0.663309	 0.0591005	 -2.17537	 0.130304	 1.41353	 -0.113997	 -0.080076	 -0.652431	 -0.113046	 -2.15541	 0.124957	 1.54179	 0.0856646	 -0.0156553	 -0.649406	 0.0879178	 -2.2006	 0.132524	 1.52989	 -0.0446538	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441745	 0.44562	 -0.148846	 -3.33067e-15	 0	 -6.93889e-16	 -1.77636e-13	 1.66533e-15	 -8.88178e-14	 0	 1.38778e-15	 0	 0	 0	 0	 0	 5.55112e-15	 -5.55112e-15	 4.44089e-14	 0	 1.77636e-13	 0	 -8.88178e-14	 -2.22045e-15	 6.93889e-16	 -8.88178e-14	 0	 1.77636e-13	 0	 0	 0
0.05	 -0.0982216	 -0.632665	 -0.0182205	 -2.11928	 0.0515502	 1.53888	 -0.173112	 -0.0413275	 -0.642961	 0.0689506	 -2.17432	 0.152021	 1.41642	 -0.132996	 -0.093422	 -0.630269	 -0.131887	 -2.15103	 0.145783	 1.56605	 0.0999421	 -0.0182646	 -0.62674	 0.102571	 -2.20376	 0.154611	 1.55217	 -0.0520961	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441745	 0.44562	 -0.148846	 0	 0	 6.93889e-16	 1.77636e-13	 0	 8.88178e-14	 5.55112e-15	 0	 4.44089e-14	 0	 -1.77636e-13	 -5.55112e-15	 8.88178e-14	 -5.55112e-15	 1.11022e-14	 -8.88178e-14	 5.55112e-15	 0	 -1.11022e-14	 8.88178e-14	 -5.55112e-15	 -6.93889e-16	 8.88178e-14	 0	 -1.77636e-13	 0	 -8.88178e-14	 0
0.05	 -0.112253	 -0.610846	 -0.0208234	 -2.11036	 0.0589145	 1.55927	 -0.197842	 -0.0472314	 -0.622612	 0.0788007	 -2.17326	 0.173739	 1.41931	 -0.151995	 -0.106768	 -0.608108	 -0.150728	 -2.14665	 0.166609	 1.59032	 0.11422	 -0.0208738	 -0.604074	 0.117224	 -2.20691	 0.176698	 1.57445	 -0.0595384	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.293059	 -0.063015	 0.441746	 0.44562	 -0.148846	 0	 -4.44089e-14	 -1.38778e-15	 -1.77636e-13	 0	 -1.77636e-13	 0	 -2.77556e-15	 -4.44089e-14	 5.55112e-15	 1.77636e-13	 0	 -8.88178e-14	 0	 -1.11022e-14	 8.88178e-14	 0	 0	 1.66533e-14	 -8.88178e-14	 5.55112e-15	 -1.38778e-15	 -8.88178e-14	 0	 0	 2.22045e-14	 2.66454e-13	 -2.77556e-15
0.05	 -0.126285	 -0.589027	 -0.0234263	 -2.10144	 0.0662788	 1.57965	 -0.222572	 -0.0531354	 -0.602264	 0.0886508	 -2.17221	 0.195456	 1.4222	 -0.170995	 -0.120114	 -0.585946	 -0.16957	 -2.14227	 0.187435	 1.61458	 0.128497	 -0.023483	 -0.581409	 0.131877	 -2.21006	 0.198785	 1.59673	 -0.0669807	 -0.280633	 0.436385	 -0.0520585	 0.178353	 0.147286	 0.407668	 -0.494605	 -0.118079	 0.406969	 0.197002	 0.021093	 0.434346	 0.0577803	 -0.379989	 -0.26692	 0.44323	 -0.376821	 0.0876294	 0.416523	 0.485294	 0.285549	 -0.0521845	 0.453314	 0.29306	 -0.063015	 0.441745	 0.44562	 -0.148846	 5.55112e-15	 4.44089e-14	 1.38778e-15	 0	 0	 1.77636e-13	 0	 2.77556e-15	 4.44089e-14	 -5.55112e-15	 0	 0	 -1.77636e-13	 0	 5.55112e-15	 -8.88178e-14	 -1.11022e-14	 -3.55271e-13	 -1.11022e-14	 8.88178e-14	 5.55112e-15	 1.38778e-15	 4.44089e-14	 5.55112e-15	 0	 -2.22045e-14	 -1.77636e-13	 2.77556e-15
